,Post ID,Comments
8806,CqqiosGB_2l,It’d be nice to see a company not be greedy as hell…
8807,CqqiosGB_2l,NOOO LEAVE IT ALONE
8808,CqqiosGB_2l,Stop with all the remakes
8809,CqqiosGB_2l,I’m gonna watch the one the Brendan Fraser
8810,CqqiosGB_2l,🫴🏻
8811,CqqiosGB_2l,Why Disney series and movie nowadays feels like low budget version..
8812,CqqiosGB_2l,ANOTHER ONE??
8813,CqqiosGB_2l,literally...WHY?!
8814,CqqiosGB_2l,I’m genuinely beginning to think disney has run out of ideas
8815,CqqiosGB_2l,"No one wants this , this looks like it has a 2 dollar budget"
8816,CqqiosGB_2l,Wtf is that?
8817,CqqiosGB_2l,So we just gonna take the Brendan Fraser out of it?!?!
8818,CqqiosGB_2l,Nice but I love Brendan Fraser journey to the center of the earth movie
8819,CqqiosGB_2l,Why am I just now hearing about this?
8820,CqqiosGB_2l,"Erm, im not one to criticize but this looks..interesting? 😭"
8821,CqqiosGB_2l,"A remake, again?"
8822,CqqiosGB_2l,How dare you stand where he stood
8823,CqqiosGB_2l,This won't beat the Brendan Fraser movie.
8824,CqqiosGB_2l,Ha “original” series
8825,CqqiosGB_2l,Nice way to keep ruining classic movies😂
8826,CqqiosGB_2l,Was there any advertisement for this at all 😂
8827,CqqiosGB_2l,😍😍😍😍
8828,CqqiosGB_2l,@pink.pazuzu 🥹🥹🥹🥹
8829,CqqYj-nhjxY,I bet you can’t spin the ball for 7 seconds I can 🏀
8830,CqqYj-nhjxY,❤️
8831,CqqYj-nhjxY,🔥🔥
8832,CqqYj-nhjxY,Le roció 😍
8833,CqqYj-nhjxY,🤫
8834,CqqYj-nhjxY,That’s crazy I remember reading the book😂
8835,CqqYj-nhjxY,😱😱😱😱
8836,CqqYj-nhjxY,❤️❤️
8837,CqqYj-nhjxY,clean on the court and clean on the carpet 🔥
8838,CqqYj-nhjxY,Why everything gotta have witchcraft in it with y'all 😒
8839,CqqYj-nhjxY,"This is getting ridiculous, each week I press play on the Mandalorian, and it restarts the app, it takes longer and longer each week, fix your app!"
8840,CqqYj-nhjxY,When does Avatar come out for streaming in the app?
8841,CqqYj-nhjxY,😍❤️🔥🏀
8842,CqqYj-nhjxY,"I have read the book with my ELA, English teacher and we are still trying to watch the whole show. We watched episode 1 today!😆😁"
8843,CqqYj-nhjxY,🧡🧡🧡
8844,CqqYj-nhjxY,Is the basic plan coming to roku?
8845,CqqYj-nhjxY,😀 It's 😎 cool 😀😎
8846,CqqYj-nhjxY,the show is 🔥🔥🔥
8847,CqqYj-nhjxY,FAMILY 🧡🧡🧡🧡
8848,CqqYj-nhjxY,My crew!  Y’all look great! “Keep shooting!” - Coach Ace ;)
8849,CqqYj-nhjxY,We need Season 2 @disneyplus
8850,CqqYj-nhjxY,@jalynemilhall 👑👑
8851,CqqYj-nhjxY,My husband Left me for 6 months for a little mistake that I made but thanks to @baba_odianosen_spiritual who helped me to restore my broken relationship now my husband loves me far more than I can ever imagine. So I urge you all if you are going through similar situation don't hesitate to contact @baba_odianosen_spiritual
8852,Cqnl452Jwvy,Who tf watch this?
8853,Cqnl452Jwvy,❤️
8854,Cqnl452Jwvy,AHHHHHHH YAYYY! FINALLY!
8855,Cqnl452Jwvy,ANIMAL!! ANIMAL!! ANIMAL!! ^^
8856,Cqnl452Jwvy,Unfortunately it will probably be like muppets now and not survive until a second season..
8857,Cqnl452Jwvy,When they gonna add the other muppet movies that’s not in there
8858,Cqnl452Jwvy,👏👏👏
8859,Cqnl452Jwvy,Sound like a Disneyland ride
8860,Cqnl452Jwvy,They should just remake Daisy Jones and the Six. Never mention it. Just redo it exactly frame for frame with these characters.
8861,Cqnl452Jwvy,can yall release avatar 2 on disney+ please😭
8862,Cqnl452Jwvy,They need to bring back the muppets show that was on abc
8863,Cqnl452Jwvy,Can’t wait!!! More Muppets!  Always More Muppets PLEASE!!!!!!!!!!!❤️❤️❤️❤️❤️
8864,Cqnl452Jwvy,Meh will most likely be crap like the last muppet show they did
8865,Cqnl452Jwvy,❤️
8866,Cqnl452Jwvy,Let’s go! 🔥
8867,Cqnl452Jwvy,You guys need to have the muppets do retellings of other Disney properties as only they can
8868,Cqnl452Jwvy,That’s my fam!!!! ❤️❤️❤️
8869,Cqnl452Jwvy,Muppet version of Daisy Jones and the 6
8870,Cqnl452Jwvy,woohooo!!!
8871,Cqnl452Jwvy,"Fudge this, alll my homies hate ""new"" media from old IPs, that being said, BRING BACK THE MUPPETS."
8872,Cqnl452Jwvy,Hope it's in the style of a cross country band tour documentary
8873,Cqnl452Jwvy,Dr  Teeth and the Electric Mayhem! Which am us 🙌🏾🎸
8874,Cqnl452Jwvy,THIS WAS THE BEST THING I WOKE UP TO THIS MORNING 👺🫶🏼
8875,Cqnl452Jwvy,🤘🏽
8876,Cqnl452Jwvy,KING LIPS!
8877,Cqnl452Jwvy,🙌🙌🙌
8878,Cqnl452Jwvy,Yaass🙌🙌🙌
8879,Cqnl452Jwvy,🙌🙌🙌
8880,Cqnl452Jwvy,😍😍😍😍
8881,Cqnl452Jwvy,@bristow_ruby @tann3r_bristow
8882,Cqnl452Jwvy,"@iiiarelizeiii 
@cezanne_coetzee"
8883,Cqnl452Jwvy,@marisa_victoria
8884,Cqnl452Jwvy,@smallest_maam_on_earth
8885,Cqnl452Jwvy,@alixthequeenfluffy314
8886,Cqnl452Jwvy,@lilbayb_x
8887,Cqnl452Jwvy,@ericakturner
8888,Cqnl452Jwvy,@lilhbomb looooook!
8889,Cqnl452Jwvy,@disneyplus I’m definitely tuning in!!!
8890,Cqnl452Jwvy,So proud @rafaelmedeirosf 🌈❤️
8891,Cqnl452Jwvy,LETS GO
8892,Cqnl452Jwvy,W
8893,Cqnl452Jwvy,😍😍😍😍😍
8894,Cqnl452Jwvy,I am ready to rock with Dr. Teeth and The Electric Mayhem @disneyplus
8895,Cqnl452Jwvy,🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩
8896,Cqnl452Jwvy,Muppets Mayhem❕❗️
8897,Cqnl452Jwvy,Oooo
8898,Cqnl452Jwvy,Right on time...
8899,Cqnl452Jwvy,🥁🎸🎶
8900,Cqnl452Jwvy,We need an outtake photo of Animal facing the wrong way.😂
8901,Cqnl452Jwvy,Damnnn this looks goodddd
8902,Cql-SU0vm1C,Saw Gerrera? More like ✨Overexposure✨
8903,Cql-SU0vm1C,Why palpatine is present and not vader ???
8904,Cql-SU0vm1C,Are the Commandos still clones? I thought all clones were taken out of work.
8905,Cql-SU0vm1C,Man Cid did them dirty. I was not surprised though when that scene happened.
8906,Cql-SU0vm1C,Cid and Saw are now dead to me
8907,Cql-SU0vm1C,Disneyplus in Tanzania 🇹🇿 please...we can't stream the shows in Tanzania
8908,Cql-SU0vm1C,Is that scorch from the Republic commando video game?!
8909,Cql-SU0vm1C,Got a lot of nerve having the most evil characters in star wars on this list. Like how can you compare the emperor to villains such as Cid
8910,Cql-SU0vm1C,Half these characters stink. A lot of missed opportunities with Scorch and bringing in Delta Squad. Or even mentioning the name Scorch in ANY of the episodes
8911,Cql-SU0vm1C,Cid ruined this show
8912,Cql-SU0vm1C,Infelizmente star wars já se tornou uma franquia morta 😢
8913,Cql-SU0vm1C,Can't believe we wasted time with Bennie when we could have had Delta squad vs the bad batch
8914,Cql-SU0vm1C,I didnt like Saw before but now I really don’t like him. Going to watch rouge one to watch him die again.
8915,Cql-SU0vm1C,I hate Saw and Cid (actually I hate Cid even more than ever before)
8916,Cql-SU0vm1C,Saw and Sid can both go pound sand
8917,Cql-SU0vm1C,Che Guevara? nah. Saw Gerrera
8918,Cql-SU0vm1C,I hope cid gets 💀
8919,Cql-SU0vm1C,Mayday has a second face lol
8920,Cql-SU0vm1C,I never had a disliking to Saw until I watched this season. He maybe the worst ever I actually hate him now because everything that was the end was all his fault
8921,Cql-SU0vm1C,Two seasons and Howzer still hasn’t gotten his own poster💔
8922,Cql-SU0vm1C,Mayday lookin like AI art
8923,Cql-SU0vm1C,Captain Rex show would be interesting 🤔
8924,Cql-SU0vm1C,Mayday 😭
8925,Cql-SU0vm1C,Saw killed tech pretty much.
8926,Cql-SU0vm1C,i’m gonna enjoy watching saw die
8927,Cql-SU0vm1C,Damn Cid. Hate her.
8928,Cql-SU0vm1C,OMG WHY DOES MAYDAY HAVE FOUR EYES
8929,Cql-SU0vm1C,Anyone else notice the extra eyes on Mayday👀
8930,Cql-SU0vm1C,My fave scene of Saw is that one in Rogue One where he… DIES!!! ❤️
8931,Cql-SU0vm1C,Saw and Cid have just been added to my top 5 least enjoyable characters list 😭
8932,Cql-SU0vm1C,Best star wars show on D+
8933,Cql-SU0vm1C,i officially hate saw and it’s all your fault
8934,Cql-SU0vm1C,Rex looks so cool
8935,Cql-SU0vm1C,✌️✌️✌️✌️✌️
8936,Cql-SU0vm1C,Any chance of the basic plan for Disney plus on roku? They need to add it
8937,Cql-SU0vm1C,✨💚✅
8938,Cql-SU0vm1C,😍😍😍
8939,Cql-SU0vm1C,Overrated show
8940,Cql-SU0vm1C,😍😍😍
8941,Cql-SU0vm1C,Boris Karloff over in the second slide is probably the least interesting villain in Star Wars.
8942,Cql-SU0vm1C,Howzer needs a poster
8943,Cql-SU0vm1C,All my homies hate Saw and Cid
8944,Cql-SU0vm1C,Rex shud get a spin off
8945,Cql-SU0vm1C,Noooo Cid whyyyyyyyyyyy
8946,Cql-SU0vm1C,Is it going to be a season 3?
8947,Cql-SU0vm1C,"I don’t like you, you ruin everything"
8948,Cql-SU0vm1C,😡😡
8949,Cql-SU0vm1C,It’s the best Star Wars show next to Andor and Mando.
8950,Cql-SU0vm1C,yo there’s a little glitch on mayday…
8951,Cql-SU0vm1C,WILLOW season 2 ???????
8952,Cqlwkv7B1HC,"I came here for Nico, I stayed for the storyline 🫶🏼"
8953,Cqlwkv7B1HC,Is it me or is that young Ross from Friends.
8954,Cqlwkv7B1HC,Haloa 🤙🏄‍♀️
8955,Cqlwkv7B1HC,Better then greys anatomy
8956,Cqlwkv7B1HC,Disney Grey's anatomy
8957,Cqlwkv7B1HC,He Disney+. Please come out with a Third and or fourth season of the show. It’s incredible.
8958,Cqlwkv7B1HC,"Need season 3,4,5……"
8959,Cqlwkv7B1HC,Watching season 2.  Love this show and really loving season season 2
8960,Cqlwkv7B1HC,SEASON 3 IS A MUST!!!!!!!!
8961,Cqlwkv7B1HC,Really hoping for a season 3
8962,Cqlwkv7B1HC,I would love to hear the story behind Dr. Lee and Donna's kiss 💋!!! The meatball in her hair was hysterical 🤣😂🤣😂. Donna is a great new cast addition and I would love to see more of her ❤️. I also can't wait to see how the relationship between Dr. Lee and Lailani plays out 😊
8963,Cqlwkv7B1HC,Why did I think this was Friends as teens?  Simple:  the kids in front is clearly young Ross
8964,Cqlwkv7B1HC,Loved season 2💜
8965,Cqlwkv7B1HC,I NEED SEASON 3 SO MUCH
8966,Cqlwkv7B1HC,Look at this perfectly formulated diverse cast
8967,Cqlwkv7B1HC,Season 3
8968,Cqlwkv7B1HC,❤️😍😮
8969,Cqlwkv7B1HC,When season 3
8970,Cqlwkv7B1HC,I NEED SEASON 3 WITH NICO AND LAHELA 😭
8971,Cqlwkv7B1HC,Gimme season 3
8972,Cqlwkv7B1HC,Have been waiting for this season!
8973,Cqlwkv7B1HC,Watch them cancel this show like they did with diary of a future president 😭
8974,Cqlwkv7B1HC,We need season 3
8975,Cqlwkv7B1HC,❤️❤️❤️
8976,Cqlwkv7B1HC,I will literally bawl my eyes out if there is not a 3rd season!!! #teamnico
8977,Cqlwkv7B1HC,WHERE IS SEASON 3???????????? I NEED THAT FOR YESTERDAY!!!!!!!!!!!!!!!!!
8978,Cqlwkv7B1HC,WE NEED SEASON 3
8979,Cqlwkv7B1HC,can't wait for the third season 🥹
8980,Cqlwkv7B1HC,Season 3!! 🩵🙏🏼
8981,Cqlwkv7B1HC,Season 2 was so good
8982,Cqlwkv7B1HC,Love ❤️ this show! Fun 🤩 and also good messages and meaningful dialogue and connections between characters! Really cozy good show! So so very needed right now to lift hearts and boost spirits! 👏❤️👏
8983,Cqlwkv7B1HC,"This show is incredible, and deserves a Season 3!! Love the characters and the storylines."
8984,Cqlwkv7B1HC,Hey disney+ we love u too!
8985,Cqlwkv7B1HC,SEASON 3 SEASON 3 SEASON 3 PLEASEEEEEEE
8986,Cqlwkv7B1HC,We 🫶 these people!
8987,Cqlwkv7B1HC,this show deserves the world ❤️ love this cast
8988,Cqlwkv7B1HC,The casting is literally perfection 🌟
8989,Cqlwkv7B1HC,PLEASE MAKE A SEASON 3!!!!
8990,Cqlwkv7B1HC,Can’t wait for season 3?!?
8991,Cqlwkv7B1HC,Bring the show back for a 3rd season 😢
8992,Cqlwkv7B1HC,"Really good show, better than Big Shot"
8993,Cqlwkv7B1HC,we need season 3!!
8994,Cqlwkv7B1HC,Loved it. We need s3 stat!! 🙌🙌
8995,Cqlwkv7B1HC,Season 3 plz
8996,Cqlwkv7B1HC,We need a season 3 please I love this show
8997,Cqlwkv7B1HC,We need season 3 ASAP❤️🙌
8998,Cqlwkv7B1HC,Now we need season 3 😍
8999,Cqlwkv7B1HC,Literally so happy this popped up on my Disney+ page!!! My new favorite show!!💗💗💗💗
9000,Cqlwkv7B1HC,I LOVED SEASON 2 @disneyplus and @doogiekamealohamd We need season 3 please.
9001,Cqlwkv7B1HC,Me sitting here waiting for the announcement that there will be a season 3….. @disneyplus @kathleenroseperkins @peytonelizabethlee @mattsato @itsemmameisel
9002,CqlAvQ1LoDl,Appa ok see you
9003,CqlAvQ1LoDl,"“ I just want to let you know, your homie is in trouble. You might want to squad up and help him”"
9004,CqlAvQ1LoDl,Appa!!
9005,CqlAvQ1LoDl,❤️
9006,CqlAvQ1LoDl,아빠도 스타워즈에 나오고 아들놈은 MCU에 나오네
9007,CqlAvQ1LoDl,Yip yip!
9008,CqlAvQ1LoDl,Season three is awesome!
9009,CqlAvQ1LoDl,APPA!!
9010,CqlAvQ1LoDl,"Sehr, sehr geil! Klassisches StarWars at its best."
9011,CqlAvQ1LoDl,Apppaaaa!! Ok See you! Carson Teva x Shang Chi - the multiverse we'd like to see 🔥
9012,CqlAvQ1LoDl,Time to revive Rangers of The New Republic
9013,CqlAvQ1LoDl,Appa!!! Now I want to watch
9014,CqlAvQ1LoDl,#StopMilkingTheMandalorianAndGrogu
9015,CqlAvQ1LoDl,Boring
9016,CqlAvQ1LoDl,Plesse  Disney say you working or plans finally add in the Aladdin series usa Sweden disney plus. Aladdin series one my favorite Disney series missing. And i Know so many other Aladdin series fans missing your wonderful beloved funny the Aladdin series so much too. Peter Jöback dan Ekborg Anders öjebo some Swedish voices the Aladdin series. So please Disney you have rights the Aladdin series. Can not finally soon enjoy all episodes classic best cartoon Disney series missing the Aladdin series usa Sweden disney plus. @disneyplus @disneytva @disneystudios @disneyanimation @disneyaladdin @disneytva
9017,CqlAvQ1LoDl,@angryappa APPA!!!!!
9018,CqlAvQ1LoDl,🙌🙌🙌
9019,CqlAvQ1LoDl,😍😍😍😍😍
9020,CqlAvQ1LoDl,🥳🥳🥳
9021,CqlAvQ1LoDl,But who is gonna be Thrawn?? Any guesses
9022,CqlAvQ1LoDl,Season 4
9023,CqlAvQ1LoDl,Cool
9024,CqlAvQ1LoDl,👏👏👏👏👏
9025,CqlAvQ1LoDl,🔥
9026,CqlAvQ1LoDl,😍😍😍
9027,CqlAvQ1LoDl,اصلا فکرشو نمیکردم والت دیزنی هم اکبر عبدی داشته باشه
9028,CqlAvQ1LoDl,❤️🚀💚🚀😀🚀
9029,CqlAvQ1LoDl,"#FireIger

#MakeDisneyGreatAgain"
9030,CqlAvQ1LoDl,❤️😍
9031,CqlAvQ1LoDl,appa!
9032,CqlAvQ1LoDl,Appaa
9033,CqlAvQ1LoDl,❤️
9034,CqlAvQ1LoDl,I thought that was Mr. Myagi!
9035,Cqi3I_xNhzK,We want prom pact 2 musically version disney! plaseeee 😭
9036,Cqi3I_xNhzK,Ugh I need to marry him..💕
9037,Cqi3I_xNhzK,Disney Plus wtf are you even doing
9038,Cqi3I_xNhzK,Please make another zombies movie
9039,Cqi3I_xNhzK,We need a sequel to secret society of second-born royals
9040,Cqi3I_xNhzK,"Bros whole resume is ""Zombies"""
9041,Cqi3I_xNhzK,"Zombies 1,2,&3 slay"
9042,Cqi3I_xNhzK,Secret Society was a great movie
9043,Cqi3I_xNhzK,She’ll always be Princess Samantha or Sam in Secret Society aka the younger sister of Queen Eleanor.
9044,Cqi3I_xNhzK,are they dating now? 🫢
9045,Cqi3I_xNhzK,At least put all of the andi episodes back up!!!
9046,Cqi3I_xNhzK,#teamnico like Walter who? Nico. Nico. Nico. And now Nico needs to go chase her… and explore the world with her.
9047,Cqi3I_xNhzK,"you didn't just say ""meyton"""
9048,Cqi3I_xNhzK,We need season 3 of Doogie kamealoha
9049,Cqi3I_xNhzK,Okay but these two are SEVERELY underrated
9050,Cqi3I_xNhzK,They’re both great actors! 👏👏👏
9051,Cqi3I_xNhzK,Who
9052,Cqi3I_xNhzK,andi mack >>
9053,Cqi3I_xNhzK,anyways… put the rest of andi mack on your platform
9054,Cqi3I_xNhzK,Love them both 🫶🏽
9055,Cqi3I_xNhzK,please put up all of the andi mack episodes!!!
9056,Cqi3I_xNhzK,Season 3 doggie please
9057,Cqi3I_xNhzK,"Dude looks like if Ross from ""Friends"" fused with Fonzie."
9058,Cqi3I_xNhzK,Please release all the Andi Mack episodes on Disney+!
9059,Cqi3I_xNhzK,YESSSSSSSSSSS
9060,Cqi3I_xNhzK,Meyton!?!
9061,Cqi3I_xNhzK,Andi mack was goated
9062,Cqi3I_xNhzK,😍
9063,Cqi3I_xNhzK,It’s the “Andi Mack” and “The Lion Guard” part for meeeeeee 💙💙😍
9064,Cqi3I_xNhzK,❤️
9065,Cqi3I_xNhzK,Peyton is rocking that hair and Milo is rocking the beard!
9066,Cqi3I_xNhzK,why isn’t all of andi mack on disney plus
9067,Cqi3I_xNhzK,❤️
9068,Cqi3I_xNhzK,I want more of these Venn diagrams for Disney stars!!!
9069,Cqi3I_xNhzK,Anyways I need season 3 of Doogie Kameāloha and I’m team Nico 🏃‍♀️
9070,Cqi3I_xNhzK,both from ny childhood 💞
9071,Cqi3I_xNhzK,I literally just finished season two of Doogie Kamealoha please renew it
9072,Cqi3I_xNhzK,Who did Peyton voice in Lion Guard?
9073,Cqi3I_xNhzK,She was in lion guard?!
9074,Cqi3I_xNhzK,we need Milo in more projects!!
9075,Cqi3I_xNhzK,I watched Prom Pact on Friday and I felt really nostalgic on reliving my days in high school.
9076,Cqi3I_xNhzK,"I’ve watched all except Secret Society, they’re my favorite ❤️❤️"
9077,Cqi3I_xNhzK,Milo😩😩😩
9078,Cqi3I_xNhzK,"""I'm Rani. Leader of the Night Pride."" 😻"
9079,Cqi3I_xNhzK,Andi Mack is the best Disney channel series I’ve seen
9080,Cqi3I_xNhzK,lion guard & andi mack recognition 😭❤️
9081,Cqi3I_xNhzK,this movie was actually so good 😭
9082,Cqi3I_xNhzK,I loved them as bffs! The movie was really good 👍🏻
9083,Cqi3I_xNhzK,@disneyplus when is avatar 2 coming?
9084,Cqi3I_xNhzK,"Listen up @disneyplus , If you don’t renew Doogie Kamealoha, I will be canceling my subscription! You broke my heart with Big Shot…don’t hurt me again! Doogie is amazing ! Our family LOVES it! @kathleenroseperkins @peytonelizabethlee @mattsato @itsemmameisel @jasonscottlee"
9085,CqiijW9hZ-I,Did they just spoil something
9086,CqiijW9hZ-I,Another flop?
9087,CqiijW9hZ-I,June 21st ? Is it a movie or a show ?
9088,CqiijW9hZ-I,Meow. I thought this got postponed
9089,CqiijW9hZ-I,No longer interested
9090,CqiijW9hZ-I,"If this isn’t good, then theres no hope for the MCU"
9091,CqiijW9hZ-I,"Hope, not just empty endless  talks…."
9092,CqiijW9hZ-I,Hard to get excited when most Marvel stuff since Endgame has sucked.
9093,CqiijW9hZ-I,Loki season 2 trailer we will be waiting
9094,CqiijW9hZ-I,We won 🥹
9095,CqiijW9hZ-I,Don’t watch limited series anymore
9096,CqiijW9hZ-I,"And wait, isn't Monica Rembo going to Nikfiori up in the sky? Maybe Monica Rembo will appear in the new Nikviori series. 🔥"
9097,CqiijW9hZ-I,"I hope this isn’t a misfire. To me, the last offering from the MCU that was good & of merit was FATWS."
